column1,Customer_City,Customer_Country,Customer_Email,Customer_Fname,Customer_Id,Customer_Lname,Customer_Password,Customer_Segment,Customer_State,Customer_Street,Customer_Zipcode
9210,Caguas,Puerto Rico,XXXXXXXXX,Mary,2920,Ayers,XXXXXXXXX,Corporate,PR,6396 Honey Prairie Bay,725
9211,Caguas,Puerto Rico,XXXXXXXXX,Sharon,5982,Smith,XXXXXXXXX,Corporate,PR,7072 Noble Bear Gate,725
9212,Caguas,Puerto Rico,XXXXXXXXX,Grace,9226,Davis,XXXXXXXXX,Corporate,PR,5496 Cotton Dell,725
9213,Caguas,Puerto Rico,XXXXXXXXX,Mary,3129,Morton,XXXXXXXXX,Corporate,PR,2704 Shady Willow Villas,725
9214,Caguas,Puerto Rico,XXXXXXXXX,Mary,2146,Hall,XXXXXXXXX,Corporate,PR,4096 Green Cove,725
9215,Caguas,Puerto Rico,XXXXXXXXX,Mary,8613,Kirk,XXXXXXXXX,Corporate,PR,5455 Hidden Cloud Carrefour,725
9216,Caguas,Puerto Rico,XXXXXXXXX,Mary,4138,Smith,XXXXXXXXX,Corporate,PR,7797 Rustic Shadow Abbey,725
9217,Caguas,Puerto Rico,XXXXXXXXX,Evelyn,2203,Davenport,XXXXXXXXX,Corporate,PR,9922 Umber Promenade,725
9218,Caguas,Puerto Rico,XXXXXXXXX,James,11642,Smith,XXXXXXXXX,Corporate,PR,7790 Rocky Pine Bank,725
9219,Caguas,Puerto Rico,XXXXXXXXX,Jeffrey,10211,Smith,XXXXXXXXX,Corporate,PR,3865 Wishing Hill,725
9220,Caguas,Puerto Rico,XXXXXXXXX,James,7440,French,XXXXXXXXX,Corporate,PR,7919 Golden Berry Point,725
9221,Trujillo Alto,Puerto Rico,XXXXXXXXX,Mary,5874,Smith,XXXXXXXXX,Corporate,PR,3849 Umber Forest End,976
9222,Caguas,Puerto Rico,XXXXXXXXX,William,4071,Smith,XXXXXXXXX,Corporate,PR,6867 Honey Heights,725
9223,Caguas,Puerto Rico,XXXXXXXXX,Frances,2785,Lawrence,XXXXXXXXX,Corporate,PR,6223 Cotton Forest Estates,725
9224,Caguas,Puerto Rico,XXXXXXXXX,Denise,3834,Ritter,XXXXXXXXX,Corporate,PR,8172 Gentle Elk Beach,725
9225,Caguas,Puerto Rico,XXXXXXXXX,Mary,12138,Smith,XXXXXXXXX,Corporate,PR,5149 Dusty Pony Common,725
9226,Caguas,Puerto Rico,XXXXXXXXX,Mary,109,Thompson,XXXXXXXXX,Corporate,PR,"8662 Clear Nectar Mall ",725
9227,Caguas,Puerto Rico,XXXXXXXXX,Catherine,8110,Smith,XXXXXXXXX,Corporate,PR,2743 Hidden Blossom Square,725
9228,Caguas,Puerto Rico,XXXXXXXXX,Mary,255,Smith,XXXXXXXXX,Corporate,PR,68 Foggy Timber Walk,725
9229,Carolina,Puerto Rico,XXXXXXXXX,Mary,8304,Mills,XXXXXXXXX,Corporate,PR,6138 Harvest Woods,983
9230,Juana Diaz,Puerto Rico,XXXXXXXXX,Karen,6239,Mcdonald,XXXXXXXXX,Corporate,PR,7231 Silent Square,795
9231,Caguas,Puerto Rico,XXXXXXXXX,Nicole,11472,Case,XXXXXXXXX,Corporate,PR,2476 Grand Leaf Townline,725
9232,Caguas,Puerto Rico,XXXXXXXXX,Mary,667,Smith,XXXXXXXXX,Corporate,PR,9126 Wishing Expressway,725
9233,Caguas,Puerto Rico,XXXXXXXXX,Mary,2074,Gross,XXXXXXXXX,Corporate,PR,5493 Burning Horse Heath,725
9234,Caguas,Puerto Rico,XXXXXXXXX,William,10876,Beasley,XXXXXXXXX,Corporate,PR,9420 Honey Grove Mews,725
9235,Caguas,Puerto Rico,XXXXXXXXX,William,8265,Smith,XXXXXXXXX,Corporate,PR,3836 Blue Brook Stead,725
9236,Caguas,Puerto Rico,XXXXXXXXX,Anna,5068,Smith,XXXXXXXXX,Corporate,PR,7168 Amber Row,725
9237,Caguas,Puerto Rico,XXXXXXXXX,Daniel,8849,Santos,XXXXXXXXX,Corporate,PR,7780 Shady Island Townline,725
9238,Caguas,Puerto Rico,XXXXXXXXX,Mary,7804,Bennett,XXXXXXXXX,Corporate,PR,2934 Silent Highlands,725
9239,San Sebastian,Puerto Rico,XXXXXXXXX,Xyla,14293,Cain,XXXXXXXXX,Corporate,PR,7509 Iron Concession,685
9240,Caguas,Puerto Rico,XXXXXXXXX,Cassandra,12980,Lucas,XXXXXXXXX,Corporate,PR,"8906 Silver Link ",725
9241,Caguas,Puerto Rico,XXXXXXXXX,Jaquelyn,14142,Holman,XXXXXXXXX,Corporate,PR,473 High Plaza,725
9242,Caguas,Puerto Rico,XXXXXXXXX,Renee,13176,Pennington,XXXXXXXXX,Corporate,PR,1187 Hidden Blossom Corner,725
9243,Caguas,Puerto Rico,XXXXXXXXX,Isabella,13354,Manning,XXXXXXXXX,Corporate,PR,"9627 Honey Trail ",725
9244,Caguas,Puerto Rico,XXXXXXXXX,Evelyn,13318,Melendez,XXXXXXXXX,Corporate,PR,"2136 Silver Canyon ",725
9245,Caguas,Puerto Rico,XXXXXXXXX,Nora,13174,Baker,XXXXXXXXX,Corporate,PR,"3587 Blue Mall ",725
9246,Caguas,Puerto Rico,XXXXXXXXX,Jaime,13352,Jordan,XXXXXXXXX,Corporate,PR,6280 Sleepy Brook Diversion,725
9247,Caguas,Puerto Rico,XXXXXXXXX,Clementine,12992,Henson,XXXXXXXXX,Corporate,PR,6819 Clear Branch Estates,725
9248,Caguas,Puerto Rico,XXXXXXXXX,Hyacinth,14406,Graham,XXXXXXXXX,Corporate,PR,363 Green Goose Run,725
9249,Caguas,Puerto Rico,XXXXXXXXX,Brittany,13242,Sims,XXXXXXXXX,Corporate,PR,7601 Pleasant Brook Gate,725
9250,Caguas,Puerto Rico,XXXXXXXXX,Kelsie,14223,Guerrero,XXXXXXXXX,Corporate,PR,2240 Emerald Berry Vale,725
9251,Caguas,Puerto Rico,XXXXXXXXX,Christopher,12167,Smith,XXXXXXXXX,Corporate,PR,3497 Merry Bear Thicket,725
9252,Caguas,Puerto Rico,XXXXXXXXX,Nathan,3946,West,XXXXXXXXX,Corporate,PR,1898 Velvet Villas,725
9253,Caguas,Puerto Rico,XXXXXXXXX,Frances,2395,Johnson,XXXXXXXXX,Corporate,PR,9836 Silver Fox Private,725
9254,Caguas,Puerto Rico,XXXXXXXXX,Madison,6289,Gould,XXXXXXXXX,Corporate,PR,8161 Clear Maze,725
9255,Caguas,Puerto Rico,XXXXXXXXX,Gloria,87,Brown,XXXXXXXXX,Corporate,PR,3996 Crystal Zephyr Swale,725
9256,Caguas,Puerto Rico,XXXXXXXXX,Mary,9685,Kennedy,XXXXXXXXX,Corporate,PR,6570 Round Campus,725
9257,Caguas,Puerto Rico,XXXXXXXXX,Mary,10447,Smith,XXXXXXXXX,Corporate,PR,5438 Rustic Arbor,725
9258,Caguas,Puerto Rico,XXXXXXXXX,Matthew,400,Vaughan,XXXXXXXXX,Corporate,PR,7538 High Heights,725
9259,Caguas,Puerto Rico,XXXXXXXXX,Mary,1254,Barker,XXXXXXXXX,Corporate,PR,8259 Sunny Trace,725
9260,Caguas,Puerto Rico,XXXXXXXXX,Joseph,11061,Webster,XXXXXXXXX,Corporate,PR,5284 Little Quay,725
9261,Caguas,Puerto Rico,XXXXXXXXX,Mary,7929,Marquez,XXXXXXXXX,Corporate,PR,9176 Shady Barn Jetty,725
9262,Caguas,Puerto Rico,XXXXXXXXX,David,7230,Saunders,XXXXXXXXX,Corporate,PR,7394 Colonial Centre,725
9263,Caguas,Puerto Rico,XXXXXXXXX,Margaret,11694,Rios,XXXXXXXXX,Corporate,PR,9044 High Port,725
9264,Caguas,Puerto Rico,XXXXXXXXX,Mary,3511,Orozco,XXXXXXXXX,Corporate,PR,151 Bright Anchor Passage,725
9265,Caguas,Puerto Rico,XXXXXXXXX,Mary,10319,Johnston,XXXXXXXXX,Corporate,PR,5338 Cozy Expressway,725
9266,Caguas,Puerto Rico,XXXXXXXXX,Amber,3776,Faulkner,XXXXXXXXX,Corporate,PR,5662 Tawny Concession,725
9267,Caguas,Puerto Rico,XXXXXXXXX,Mary,8255,Smith,XXXXXXXXX,Corporate,PR,4647 Umber View Farms,725
9268,Caguas,Puerto Rico,XXXXXXXXX,Martha,5226,Cook,XXXXXXXXX,Corporate,PR,2729 Broad By-pass,725
9269,Caguas,Puerto Rico,XXXXXXXXX,James,12377,Smith,XXXXXXXXX,Corporate,PR,9335 Thunder Robin Crescent,725
9270,Caguas,Puerto Rico,XXXXXXXXX,Mechelle,13777,Combs,XXXXXXXXX,Corporate,PR,6496 Colonial Leaf Orchard,725
9271,Caguas,Puerto Rico,XXXXXXXXX,Dylan,477,Smith,XXXXXXXXX,Corporate,PR,3810 Crystal Plaza,725
9272,Caguas,Puerto Rico,XXXXXXXXX,Mary,3861,Smith,XXXXXXXXX,Corporate,PR,654 Gentle Acres,725
9273,Caguas,Puerto Rico,XXXXXXXXX,Mary,8327,Paul,XXXXXXXXX,Corporate,PR,5129 Indian Maze,725
9274,Caguas,Puerto Rico,XXXXXXXXX,Grace,11946,Solomon,XXXXXXXXX,Corporate,PR,9518 Old Corner,725
9275,Caguas,Puerto Rico,XXXXXXXXX,Alan,11956,Campos,XXXXXXXXX,Corporate,PR,6530 High Highway,725
9276,Caguas,Puerto Rico,XXXXXXXXX,Linda,380,Smith,XXXXXXXXX,Corporate,PR,6404 Golden Log Vale,725
9277,Rio Grande,Puerto Rico,XXXXXXXXX,James,11913,Smith,XXXXXXXXX,Corporate,PR,1044 Dusty Beach,745
9278,Caguas,Puerto Rico,XXXXXXXXX,Megan,10331,Collier,XXXXXXXXX,Corporate,PR,9274 Foggy Edge,725
9279,Caguas,Puerto Rico,XXXXXXXXX,Shirley,6023,Webb,XXXXXXXXX,Corporate,PR,1688 Middle Panda Plaza,725
9280,Caguas,Puerto Rico,XXXXXXXXX,Mary,2185,Mitchell,XXXXXXXXX,Corporate,PR,1108 Harvest Street,725
9281,Caguas,Puerto Rico,XXXXXXXXX,Jacqueline,11195,Smith,XXXXXXXXX,Corporate,PR,1430 Gentle Grove Glade,725
9282,Caguas,Puerto Rico,XXXXXXXXX,Mary,4824,Sanchez,XXXXXXXXX,Corporate,PR,4402 Burning Timber Ridge,725
9283,Caguas,Puerto Rico,XXXXXXXXX,Mary,9280,Blankenship,XXXXXXXXX,Corporate,PR,4968 Misty Horse Cove,725
9284,Caguas,Puerto Rico,XXXXXXXXX,Mary,10183,Smith,XXXXXXXXX,Corporate,PR,4089 Tawny Prairie Thicket,725
9285,Caguas,Puerto Rico,XXXXXXXXX,Lori,3591,Farmer,XXXXXXXXX,Corporate,PR,6068 Umber Orchard,725
9286,Caguas,Puerto Rico,XXXXXXXXX,Mary,8338,Jefferson,XXXXXXXXX,Corporate,PR,7487 Colonial Byway,725
9287,Caguas,Puerto Rico,XXXXXXXXX,Samantha,1132,Smith,XXXXXXXXX,Corporate,PR,7885 Sleepy Cove,725
9288,Caguas,Puerto Rico,XXXXXXXXX,Daniel,7213,Lowe,XXXXXXXXX,Corporate,PR,2726 Middle Route,725
9289,Caguas,Puerto Rico,XXXXXXXXX,Mary,12303,Smith,XXXXXXXXX,Corporate,PR,2357 Cinder Anchor Route,725
9290,Caguas,Puerto Rico,XXXXXXXXX,Nicholas,1762,Smith,XXXXXXXXX,Corporate,PR,2231 High Lagoon Glen,725
9291,Caguas,Puerto Rico,XXXXXXXXX,Regina,15100,Wagner,XXXXXXXXX,Corporate,PR,5087 Foggy Nectar Campus,725
9292,Caguas,Puerto Rico,XXXXXXXXX,Chloe,14946,Delgado,XXXXXXXXX,Corporate,PR,8446 Green Wagon Moor,725
9293,Caguas,Puerto Rico,XXXXXXXXX,Signe,13361,Melendez,XXXXXXXXX,Corporate,PR,7136 Indian Bear Farm,725
9294,Caguas,Puerto Rico,XXXXXXXXX,Zoe,12995,Lawson,XXXXXXXXX,Corporate,PR,2929 Green Grove Corner,725
9295,Caguas,Puerto Rico,XXXXXXXXX,Denise,13403,Vasquez,XXXXXXXXX,Corporate,PR,8688 Fallen Anchor Lookout,725
9296,Caguas,Puerto Rico,XXXXXXXXX,Genevieve,13096,Mcfarland,XXXXXXXXX,Corporate,PR,7312 Wishing Forest Highway,725
9297,Caguas,Puerto Rico,XXXXXXXXX,Robert,6915,Whitney,XXXXXXXXX,Corporate,PR,4462 Emerald Corner,725
9298,Caguas,Puerto Rico,XXXXXXXXX,Kathryn,7741,Smith,XXXXXXXXX,Corporate,PR,4210 Dewy Hill,725
9299,Caguas,Puerto Rico,XXXXXXXXX,Summer,12591,Hardin,XXXXXXXXX,Corporate,PR,1809 Lost Pine Ledge,725
9300,Caguas,Puerto Rico,XXXXXXXXX,James,8526,Martinez,XXXXXXXXX,Corporate,PR,436 Velvet Berry Row,725
9301,Caguas,Puerto Rico,XXXXXXXXX,Judy,3688,Smith,XXXXXXXXX,Corporate,PR,236 Hidden Round,725
9302,Caguas,Puerto Rico,XXXXXXXXX,Mary,8666,Smith,XXXXXXXXX,Corporate,PR,4545 Middle Pine Chase,725
9303,Caguas,Puerto Rico,XXXXXXXXX,Matthew,6833,Watkins,XXXXXXXXX,Corporate,PR,4788 Gentle Wynd,725
9304,Caguas,Puerto Rico,XXXXXXXXX,Helen,12225,Hardin,XXXXXXXXX,Corporate,PR,4136 Colonial Pathway,725
9305,Caguas,Puerto Rico,XXXXXXXXX,Jeffrey,11978,Hayes,XXXXXXXXX,Corporate,PR,9870 Merry Zephyr Hollow,725
9306,Caguas,Puerto Rico,XXXXXXXXX,Kathy,3040,Brown,XXXXXXXXX,Corporate,PR,2674 Honey Mountain Private,725
9307,Caguas,Puerto Rico,XXXXXXXXX,Mary,4251,Serrano,XXXXXXXXX,Corporate,PR,9714 Quaking Elk Green,725
9308,Caguas,Puerto Rico,XXXXXXXXX,Mary,4869,Smith,XXXXXXXXX,Corporate,PR,1213 Cotton Pike,725
9309,Caguas,Puerto Rico,XXXXXXXXX,Roy,9657,Williams,XXXXXXXXX,Corporate,PR,9417 Emerald Towers,725
9310,Caguas,Puerto Rico,XXXXXXXXX,Jesse,8122,Webster,XXXXXXXXX,Corporate,PR,9881 Golden Concession,725
9311,Caguas,Puerto Rico,XXXXXXXXX,Mary,5706,Chan,XXXXXXXXX,Corporate,PR,3068 Grand Brook Drive,725
9312,Caguas,Puerto Rico,XXXXXXXXX,Mary,5647,Phelps,XXXXXXXXX,Corporate,PR,3649 Fallen Street,725
9313,Caguas,Puerto Rico,XXXXXXXXX,Mary,5220,Evans,XXXXXXXXX,Corporate,PR,3510 Umber Wagon  Towers,725
9314,Caguas,Puerto Rico,XXXXXXXXX,Jennifer,9774,Snyder,XXXXXXXXX,Corporate,PR,5913 Red Robin Corner,725
9315,Caguas,Puerto Rico,XXXXXXXXX,Daniel,9789,Valdez,XXXXXXXXX,Corporate,PR,3826 Merry Lake Plaza,725
9316,Caguas,Puerto Rico,XXXXXXXXX,Mary,8518,Lewis,XXXXXXXXX,Corporate,PR,810 Jagged Pointe,725
9317,Manati,Puerto Rico,XXXXXXXXX,Mary,8157,Marshall,XXXXXXXXX,Corporate,PR,4940 Silver Autumn Terrace,674
9318,Caguas,Puerto Rico,XXXXXXXXX,Harry,463,Smith,XXXXXXXXX,Corporate,PR,7598 Little Maze,725
9319,Caguas,Puerto Rico,XXXXXXXXX,Robert,11076,Leonard,XXXXXXXXX,Corporate,PR,6784 Quaking Spring Extension,725
9320,Caguas,Puerto Rico,XXXXXXXXX,Deborah,5540,Smith,XXXXXXXXX,Corporate,PR,2659 High Treasure Village,725
9321,Caguas,Puerto Rico,XXXXXXXXX,Mary,6212,Smith,XXXXXXXXX,Corporate,PR,384 Cinder Bear Orchard,725
9322,Caguas,Puerto Rico,XXXXXXXXX,Jack,9735,Smith,XXXXXXXXX,Corporate,PR,1780 Grand View Route,725
9323,Caguas,Puerto Rico,XXXXXXXXX,Mary,12132,Larson,XXXXXXXXX,Corporate,PR,5315 Pleasant Spring Crossing,725
9324,Caguas,Puerto Rico,XXXXXXXXX,Mary,10006,Smith,XXXXXXXXX,Corporate,PR,833 Honey Panda Acres,725
9325,Caguas,Puerto Rico,XXXXXXXXX,Scott,9075,Hayes,XXXXXXXXX,Corporate,PR,1626 Misty Hills Round,725
9326,Caguas,Puerto Rico,XXXXXXXXX,William,3830,Smith,XXXXXXXXX,Corporate,PR,2089 Old Avenue,725
9327,Caguas,Puerto Rico,XXXXXXXXX,Daniel,2541,Cardenas,XXXXXXXXX,Corporate,PR,3293 Golden Forest Orchard,725
9328,Caguas,Puerto Rico,XXXXXXXXX,Mary,10959,Morton,XXXXXXXXX,Corporate,PR,9518 Stony Canyon,725
9329,Caguas,Puerto Rico,XXXXXXXXX,Julia,1060,Smith,XXXXXXXXX,Corporate,PR,6370 Emerald Row,725
9330,Caguas,Puerto Rico,XXXXXXXXX,Jennifer,5419,Smith,XXXXXXXXX,Corporate,PR,914 Round Pony Canyon,725
9331,Caguas,Puerto Rico,XXXXXXXXX,Mary,3854,Gilbert,XXXXXXXXX,Corporate,PR,6058 Rustic Vista,725
9332,Caguas,Puerto Rico,XXXXXXXXX,Martha,10777,Smith,XXXXXXXXX,Corporate,PR,9602 Shady Oak Bay,725
9333,Caguas,Puerto Rico,XXXXXXXXX,Mary,10242,Smith,XXXXXXXXX,Corporate,PR,2407 Gentle Woods,725
9334,Caguas,Puerto Rico,XXXXXXXXX,Mary,9142,Nash,XXXXXXXXX,Corporate,PR,9950 Quiet Spring Wynd,725
9335,Caguas,Puerto Rico,XXXXXXXXX,Brian,3070,Chavez,XXXXXXXXX,Corporate,PR,8711 Middle Mountain Maze,725
9336,Caguas,Puerto Rico,XXXXXXXXX,Mary,4073,Smith,XXXXXXXXX,Corporate,PR,690 Amber Moor,725
9337,Caguas,Puerto Rico,XXXXXXXXX,Catherine,10883,Zamora,XXXXXXXXX,Corporate,PR,5913 Cinder Row,725
9338,Caguas,Puerto Rico,XXXXXXXXX,Mary,5498,Smith,XXXXXXXXX,Corporate,PR,7368 Colonial Range,725
9339,Caguas,Puerto Rico,XXXXXXXXX,James,3480,Smith,XXXXXXXXX,Corporate,PR,2447 Wishing View Pathway,725
9340,Caguas,Puerto Rico,XXXXXXXXX,Mary,11127,Tucker,XXXXXXXXX,Corporate,PR,8719 Easy Leaf Gate,725
9341,Caguas,Puerto Rico,XXXXXXXXX,Mary,7769,Andrade,XXXXXXXXX,Corporate,PR,6316 Wishing Rise,725
9342,Caguas,Puerto Rico,XXXXXXXXX,Stacy,18137,Wilson,XXXXXXXXX,Corporate,PR,5182 Cotton Heath,725
9343,Caguas,Puerto Rico,XXXXXXXXX,Eden,18050,Rivas,XXXXXXXXX,Corporate,PR,6270 Broad Downs,725
9344,Caguas,Puerto Rico,XXXXXXXXX,Shana,18230,Carroll,XXXXXXXXX,Corporate,PR,7962 Lazy Pioneer Estates,725
9345,Caguas,Puerto Rico,XXXXXXXXX,Hillary,18228,Glenn,XXXXXXXXX,Corporate,PR,1078 Misty Blossom Meadow,725
9346,Caguas,Puerto Rico,XXXXXXXXX,Ann,16580,Kane,XXXXXXXXX,Corporate,PR,8478 Foggy Log Nook,725
9347,Caguas,Puerto Rico,XXXXXXXXX,Sonia,16596,Diaz,XXXXXXXXX,Corporate,PR,9731 Honey Fox Towers,725
9348,Caguas,Puerto Rico,XXXXXXXXX,Xena,18789,Holman,XXXXXXXXX,Corporate,PR,6595 Dusty Turnabout,725
9349,Caguas,Puerto Rico,XXXXXXXXX,Rachel,12396,Horn,XXXXXXXXX,Corporate,PR,7810 Round Corners,725
9350,Caguas,Puerto Rico,XXXXXXXXX,Beverly,9839,Doyle,XXXXXXXXX,Corporate,PR,8707 Harvest Knoll,725
9351,Bayamon,Puerto Rico,XXXXXXXXX,Mary,9956,Smith,XXXXXXXXX,Corporate,PR,5736 Old Cloud Heath,957
9352,Caguas,Puerto Rico,XXXXXXXXX,Mary,11995,Smith,XXXXXXXXX,Corporate,PR,5076 Amber Blossom Hollow,725
9353,Caguas,Puerto Rico,XXXXXXXXX,James,10590,Camacho,XXXXXXXXX,Corporate,PR,9 Golden Court,725
9354,Caguas,Puerto Rico,XXXXXXXXX,Mary,6883,Smith,XXXXXXXXX,Corporate,PR,5352 Jagged Subdivision,725
9355,Caguas,Puerto Rico,XXXXXXXXX,Edward,10337,Smith,XXXXXXXXX,Corporate,PR,3155 Easy Hill,725
9356,Caguas,Puerto Rico,XXXXXXXXX,Joshua,2155,Mckinney,XXXXXXXXX,Corporate,PR,2858 Cinder Path,725
9357,Caguas,Puerto Rico,XXXXXXXXX,Joseph,10235,Singh,XXXXXXXXX,Corporate,PR,1223 Heather Horse Turnabout,725
9358,Caguas,Puerto Rico,XXXXXXXXX,Mary,4277,Juarez,XXXXXXXXX,Corporate,PR,9843 Grand Circle,725
9359,Caguas,Puerto Rico,XXXXXXXXX,Germane,15947,Vargas,XXXXXXXXX,Corporate,PR,151 Bright Anchor Passage,725
9360,Caguas,Puerto Rico,XXXXXXXXX,Katherine,9234,Smith,XXXXXXXXX,Corporate,PR,1793 Rustic Expressway,725
9361,Caguas,Puerto Rico,XXXXXXXXX,Giselle,18891,Velazquez,XXXXXXXXX,Corporate,PR,654 Gentle Acres,725
9362,Caguas,Puerto Rico,XXXXXXXXX,Raymond,1379,Harvey,XXXXXXXXX,Corporate,PR,7107 Burning River Promenade,725
9363,Caguas,Puerto Rico,XXXXXXXXX,Jordan,6874,Freeman,XXXXXXXXX,Corporate,PR,9174 Heather Grove Port,725
9364,Caguas,Puerto Rico,XXXXXXXXX,Linda,5044,Sanchez,XXXXXXXXX,Corporate,PR,4166 Golden Willow Circuit,725
9365,Caguas,Puerto Rico,XXXXXXXXX,David,6566,Beck,XXXXXXXXX,Corporate,PR,3741 Green Parade,725
9366,Caguas,Puerto Rico,XXXXXXXXX,Brian,4626,Clark,XXXXXXXXX,Corporate,PR,1966 Clear Isle,725
9367,Caguas,Puerto Rico,XXXXXXXXX,Mary,7232,Garcia,XXXXXXXXX,Corporate,PR,1297 Lazy Gardens,725
9368,Caguas,Puerto Rico,XXXXXXXXX,Elizabeth,3171,Moss,XXXXXXXXX,Corporate,PR,1025 Colonial Plaza,725
9369,Caguas,Puerto Rico,XXXXXXXXX,Angela,1082,Contreras,XXXXXXXXX,Corporate,PR,3849 Fallen Embers Pointe,725
9370,Caguas,Puerto Rico,XXXXXXXXX,Quail,18448,Rogers,XXXXXXXXX,Corporate,PR,6245 Iron Cloud Farms,725
9371,Caguas,Puerto Rico,XXXXXXXXX,Shirley,9836,Sullivan,XXXXXXXXX,Corporate,PR,4701 Velvet Hollow,725
9372,Caguas,Puerto Rico,XXXXXXXXX,Madison,4400,Morris,XXXXXXXXX,Corporate,PR,9393 Golden View Pike,725
9373,Caguas,Puerto Rico,XXXXXXXXX,Mary,6327,Coleman,XXXXXXXXX,Corporate,PR,1599 Bright River Valley,725
9374,Caguas,Puerto Rico,XXXXXXXXX,Oprah,20448,Wyatt,XXXXXXXXX,Corporate,PR,6517 Quiet Spring Hill,725
9375,Caguas,Puerto Rico,XXXXXXXXX,Medge,17364,Kinney,XXXXXXXXX,Corporate,PR,4369 Bright Log Estates,725
9376,Caguas,Puerto Rico,XXXXXXXXX,Mary,7339,Smith,XXXXXXXXX,Corporate,PR,6097 Dusty Horse Diversion,725
9377,Caguas,Puerto Rico,XXXXXXXXX,Mary,9358,Smith,XXXXXXXXX,Corporate,PR,3867 Bright Zephyr Ledge,725
9378,Guayama,Puerto Rico,XXXXXXXXX,Mary,11851,Shepherd,XXXXXXXXX,Corporate,PR,2331 Dusty Highway,784
9379,Caguas,Puerto Rico,XXXXXXXXX,Roger,6104,Cordova,XXXXXXXXX,Corporate,PR,9609 Broad Rabbit Common,725
9380,Caguas,Puerto Rico,XXXXXXXXX,Kalia,15503,Doyle,XXXXXXXXX,Corporate,PR,9741 Dewy Bluff Maze,725
9381,Caguas,Puerto Rico,XXXXXXXXX,Bertha,15456,Bennett,XXXXXXXXX,Corporate,PR,6270 Broad Downs,725
9382,Caguas,Puerto Rico,XXXXXXXXX,Nita,15290,Riddle,XXXXXXXXX,Corporate,PR,4392 Burning Farms,725
9383,Caguas,Puerto Rico,XXXXXXXXX,Andrew,5204,Smith,XXXXXXXXX,Corporate,PR,346 Rocky Embers Maze,725
9384,Caguas,Puerto Rico,XXXXXXXXX,Mary,5635,Chavez,XXXXXXXXX,Corporate,PR,5918 Easy Mountain Beach,725
9385,Caguas,Puerto Rico,XXXXXXXXX,Mary,5389,Smith,XXXXXXXXX,Corporate,PR,9003 Easy Gate Drive,725
9386,Caguas,Puerto Rico,XXXXXXXXX,Nathan,4812,Fritz,XXXXXXXXX,Corporate,PR,9794 Fallen Wagon  Front,725
9387,Caguas,Puerto Rico,XXXXXXXXX,Gerald,877,Adkins,XXXXXXXXX,Corporate,PR,5761 Little Corner,725
9388,Caguas,Puerto Rico,XXXXXXXXX,Sarah,4679,Simpson,XXXXXXXXX,Corporate,PR,5840 Indian Walk,725
9389,Caguas,Puerto Rico,XXXXXXXXX,Mary,5710,Garcia,XXXXXXXXX,Corporate,PR,8382 Stony Pond Crescent,725
9390,Caguas,Puerto Rico,XXXXXXXXX,Daniel,3147,Diaz,XXXXXXXXX,Corporate,PR,4778 Little Creek Bay,725
9391,Caguas,Puerto Rico,XXXXXXXXX,Gregory,6964,Dominguez,XXXXXXXXX,Corporate,PR,2668 Velvet Row,725
9392,Caguas,Puerto Rico,XXXXXXXXX,Ocean,17571,Floyd,XXXXXXXXX,Corporate,PR,3293 Golden Forest Orchard,725
9393,Caguas,Puerto Rico,XXXXXXXXX,Karly,19865,Roman,XXXXXXXXX,Corporate,PR,4545 Dewy Apple Concession,725
9394,Caguas,Puerto Rico,XXXXXXXXX,Liberty,16330,Small,XXXXXXXXX,Corporate,PR,4895 Stony Passage,725
9395,Caguas,Puerto Rico,XXXXXXXXX,Paula,16165,Rodriguez,XXXXXXXXX,Corporate,PR,9050 Pleasant Cloud Mountain,725
9396,Caguas,Puerto Rico,XXXXXXXXX,Christine,20111,Cotton,XXXXXXXXX,Corporate,PR,2929 Green Grove Corner,725
9397,Caguas,Puerto Rico,XXXXXXXXX,Vera,20145,Hunter,XXXXXXXXX,Corporate,PR,797 Heather Thicket,725
9398,Caguas,Puerto Rico,XXXXXXXXX,Lenore,20304,Joseph,XXXXXXXXX,Corporate,PR,760 Lazy Pines,725
9399,Caguas,Puerto Rico,XXXXXXXXX,Signe,17826,Daugherty,XXXXXXXXX,Corporate,PR,3460 Misty Elk Diversion,725
9400,Caguas,Puerto Rico,XXXXXXXXX,Chantale,18528,Nunez,XXXXXXXXX,Corporate,PR,7342 Hidden Walk,725
9401,Caguas,Puerto Rico,XXXXXXXXX,Remedios,17823,Wade,XXXXXXXXX,Corporate,PR,4174 Pleasant Mountain Acres,725
9402,Caguas,Puerto Rico,XXXXXXXXX,Leigh,20156,Workman,XXXXXXXXX,Corporate,PR,7957 Iron Hollow,725
9403,Caguas,Puerto Rico,XXXXXXXXX,Caryn,16351,Pennington,XXXXXXXXX,Corporate,PR,7370 Sunny Mountain,725
9404,Caguas,Puerto Rico,XXXXXXXXX,Mary,2890,Taylor,XXXXXXXXX,Corporate,PR,840 Round Highlands,725
9405,Caguas,Puerto Rico,XXXXXXXXX,Hannah,17430,Hughes,XXXXXXXXX,Corporate,PR,9140 Gentle Moor,725
9406,Caguas,Puerto Rico,XXXXXXXXX,Mary,6061,Powell,XXXXXXXXX,Corporate,PR,4204 Iron Hollow,725
9407,Caguas,Puerto Rico,XXXXXXXXX,Hillary,18641,Rose,XXXXXXXXX,Corporate,PR,4601 Dewy Creek Concession,725
